1568836138998257464,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139054102360,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139098195537,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139148145797,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139199390485,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139248096579,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139300098401,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139349283245,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139397982360,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139447987672,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139499311683,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139549864912,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139597826005,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139649103818,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139697760849,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139747804755,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139803512255,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139847620328,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139897565641,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139948945901,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836139997572464,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140049453870,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140098810328,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140147419391,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140197425276,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140248643557,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140299436891,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140347312411,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140398724859,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140447248766,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140497232151,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140552969703,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140597139026,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140647084234,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140698312099,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140765628453,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140799182151,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140848408661,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140896895745,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140947016109,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836140998020484,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141048878557,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141096714494,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141147939599,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141196675484,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141246703661,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141302390380,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141346621682,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568836141396462671,0.0,-0.0,0.0,0.7071067811865476,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
